"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL215118";"";"None";"559.54";"2";"6.73";"6b";"N#Cc1cccc(-c2ccc3c(c2)CCN(CC(=O)Nc2ccc(Cl)c(Cl)c2)C32CCN(CC3CC3)CC2)c1";"Ki";"'='";"138.0";"nM";"6.86";"";"";"UO_0000065";"12.26";"0.24";"0.13";"11.55";"0";"CHEMBL908038";"Binding affinity to human MCHR1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149364";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL215782";"";"None";"510.66";"2";"6.01";"23";"CCC(C)c1ccc(-c2cc3ncn(-c4ccc5nc(CN6CCOCC6)ccc5c4)c(=O)c3s2)cc1";"IC50";"'='";"200.0";"nM";"6.70";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL908393";"Antagonist activity against human MCHR1 expressed in CHO cells by Gal4/Elk1-Luc reporter assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137354";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3308072";"";"";""
"CHEMBL183358";"";"None";"384.48";"0";"3.41";"27";"CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2ccccc2)cc1OC";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL828687";"Binding affinity against human Melanin-concentrating hormone receptor 1 stably transfected CHO cells was determined using scintillation proximity assay (SPA)";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137103";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3308072";"";"";""
"CHEMBL380307";"";"None";"594.68";"2";"5.82";"16i";"CN(C(=O)c1ccc(-c2ccc(OC(F)(F)F)cc2)cc1)[C@H]1CCN(C(=O)N2CC[C@H](NCCCc3ccccc3)C2)C1";"Activity";"";"";"";"";"";"Dose-dependent effect";"";"";"";"";"";"0";"CHEMBL869868";"Antagonist activity against human MCHR1 expressed in CHO cells assessed by inhibition of MCH-stimulated G protein-GTP-gamma-[35S] binding";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149519";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3308072";"";"";""
"CHEMBL216820";"";"None";"524.08";"2";"5.33";"3";"CN1CCN(CCCN(C(=O)Nc2ccc(F)c(Cl)c2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)C[C@@H]3C2)CC1";"Ki";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"16.02";"0.31";"3.07";"13.41";"0";"CHEMBL854904";"Inhibition of 125I-MCH binding to human MCH-R1 expressed in CHO cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137583";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3308072";"";"";""
"CHEMBL217430";"";"None";"459.01";"0";"4.51";"7a";"CN1CCN(CCCN(C(=O)Nc2ccc(F)c(Cl)c2)C2CCc3ccccc3C2)CC1";"Ki";"'='";"380.0";"nM";"6.42";"";"";"UO_0000065";"13.99";"0.27";"1.91";"16.54";"0";"CHEMBL854904";"Inhibition of 125I-MCH binding to human MCH-R1 expressed in CHO cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137583";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3308072";"";"";""
"CHEMBL228293";"";"None";"402.56";"1";"5.81";"7";"Fc1ccc(-c2ccc(CNCCc3ccc(CN4CCCCC4)cc3)cc2)cc1";"IC50";"'='";"2000.0";"nM";"5.70";"";"";"UO_0000065";"14.16";"0.26";"-0.11";"37.32";"0";"CHEMBL903918";"Binding affinity at MCHR1 by flash plate radioligand binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142907";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";"";""
"CHEMBL217114";"";"None";"537.10";"1";"3.91";"7f";"CN1CCN(CCCN(C(=O)Nc2ccc(F)c(Cl)c2)C2CCc3ccc(S(C)(=O)=O)cc3C2)CC1";"Ki";"'='";"1300.0";"nM";"5.89";"";"";"UO_0000065";"10.96";"0.22";"1.98";"8.07";"0";"CHEMBL854904";"Inhibition of 125I-MCH binding to human MCH-R1 expressed in CHO cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137583";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3308072";"";"";""
"CHEMBL217618";"";"None";"552.12";"1";"3.42";"7g";"CNS(=O)(=O)c1ccc2c(c1)CC(N(CCCN1CCN(C)CC1)C(=O)Nc1ccc(F)c(Cl)c1)CC2";"Ki";"'='";"3000.0";"nM";"5.52";"";"";"UO_0000065";"10.00";"0.20";"2.10";"6.50";"0";"CHEMBL854904";"Inhibition of 125I-MCH binding to human MCH-R1 expressed in CHO cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137583";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3308072";"";"";""
"CHEMBL1336601";"";"None";"413.38";"0";"4.05";"SID17410751";"COc1ccnc(Oc2ccc(F)cc2)c1C(=O)N=CNOCc1ccc(F)cc1";"IC50";"'='";"30325.0";"nM";"4.52";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614083";"PUBCHEM_BIOASSAY: Fluorescence-based counterscreen for antagonists of the G-protein coupled receptor 7 (GPR7): cell-based high throughput dose response assay to identify antagonists of the melanin-concentrating hormone receptor 1 (MCHR1). (Class of assay: confirmatory) [Related pubchem assays: 1880 (Summary AID.), 2148 (Screening assay (MCHR1 antagonists).), 1952 (Screening assay (GPR7 antagonists).), 1861 (Screening assay (GPR7 antagonists).)]";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1416734";"";"None";"400.48";"0";"3.50";"SID24812541";"COCCCNC(=O)/C=C1\Sc2ccccc2N(Cc2ccccc2F)C1=O";"IC50";"'='";"28842.0";"nM";"4.54";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614083";"PUBCHEM_BIOASSAY: Fluorescence-based counterscreen for antagonists of the G-protein coupled receptor 7 (GPR7): cell-based high throughput dose response assay to identify antagonists of the melanin-concentrating hormone receptor 1 (MCHR1). (Class of assay: confirmatory) [Related pubchem assays: 1880 (Summary AID.), 2148 (Screening assay (MCHR1 antagonists).), 1952 (Screening assay (GPR7 antagonists).), 1861 (Screening assay (GPR7 antagonists).)]";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL250728";"";"None";"355.46";"0";"3.85";"16";"COc1ccc2nc(NCCCNC(=O)c3ccsc3)cc(C)c2c1";"IC50";"'='";"106.0";"nM";"6.97";"";"";"UO_0000065";"19.62";"0.38";"3.12";"11.03";"0";"CHEMBL888238";"Displacement of [125I]MCH from human MCHR1 expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140011";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3307715";"";"";""
"CHEMBL251290";"";"None";"414.55";"1";"5.17";"48";"COc1ccc2c(C)cc(N[C@H]3CC[C@H](NCc4cn(C)c5ccccc45)C3)nc2c1";"IC50";"'='";"85.0";"nM";"7.07";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL888239";"Antagonist activity at human MCHR1 expressed in HEK293 cells assessed as [35S]GTP-gamma-S accumulation";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140011";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3307715";"";"";""
"CHEMBL1343746";"";"None";"445.61";"0";"4.04";"SID24798682";"CCCCN(C)C(=O)c1nc2ccccn2c1CN1CCN(C/C=C/c2ccccc2)CC1";"IC50";"'='";"16555.0";"nM";"4.78";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614083";"PUBCHEM_BIOASSAY: Fluorescence-based counterscreen for antagonists of the G-protein coupled receptor 7 (GPR7): cell-based high throughput dose response assay to identify antagonists of the melanin-concentrating hormone receptor 1 (MCHR1). (Class of assay: confirmatory) [Related pubchem assays: 1880 (Summary AID.), 2148 (Screening assay (MCHR1 antagonists).), 1952 (Screening assay (GPR7 antagonists).), 1861 (Screening assay (GPR7 antagonists).)]";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL215661";"";"None";"463.51";"0";"3.77";"(-)-16";"CC(=O)Nc1ccc2c(c1)C(N1CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC1)CC2";"IC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"18.39";"0.34";"4.75";"9.30";"0";"CHEMBL854909";"Displacement of 125I-MCH from MCH-R1 expressed in IMR-32 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"IMR-32";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137584";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3307656";"";"";""
"CHEMBL216241";"";"None";"475.47";"0";"3.13";"7e";"N=C(N)NCCC[C@@H](NC(=O)c1cc2ccccc2o1)C(=O)NCc1ccc(C(F)(F)F)cc1";"IC50";"'='";"313.0";"nM";"6.50";"";"+/-184nM";"UO_0000065";"";"";"";"";"0";"CHEMBL854910";"Functional antagonism of MCH-R1 expressed in HEK293 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137587";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3307715";"";"";""
"CHEMBL217193";"";"None";"499.54";"0";"3.47";"7n";"N=C(N)NCCC[C@@H](NC(=O)Cc1cccc2ccccc12)C(=O)NCc1ccc(C(F)(F)F)cc1";"IC50";"'='";"243.0";"nM";"6.61";"";"+/-30nM";"UO_0000065";"";"";"";"";"0";"CHEMBL854910";"Functional antagonism of MCH-R1 expressed in HEK293 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137587";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3307715";"";"";""
"CHEMBL214432";"";"None";"487.62";"0";"4.64";"7a";"CN(CC(=O)N(C)C)Cc1ccc2c(c1)CC[C@H](N(C)C(=O)c1ccc(-c3ccc(F)cc3)cc1)C2";"Ki";"'='";"24.0";"nM";"7.62";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL854912";"Functional antagonism of MCH-R1 expressed in HEK293 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137589";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3307715";"";"";""
"CHEMBL424895";"";"None";"513.66";"2";"5.17";"7b";"CN(C)C(=O)[C@@H]1CCCN1Cc1ccc2c(c1)CC[C@H](N(C)C(=O)c1ccc(-c3ccc(F)cc3)cc1)C2";"Ki";"'='";"146.0";"nM";"6.84";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL854912";"Functional antagonism of MCH-R1 expressed in HEK293 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137589";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3307715";"";"";""
"CHEMBL274102";"";"None";"387.53";"0";"4.30";"5n";"CN(C)c1cccc(C(=O)NC2CCN(Cc3ccc4ccccc4c3)CC2)c1";"Ki";"'='";"125.0";"nM";"6.90";"";"";"UO_0000065";"17.81";"0.33";"2.60";"19.40";"0";"CHEMBL856548";"Binding activity against human MCH-R1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137269";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL217653";"";"None";"418.54";"0";"4.64";"10b";"COc1cc(OC)cc(C(=O)NC2(C)CCN(Cc3ccc4ccccc4c3)CC2)c1";"Ki";"'='";"86.0";"nM";"7.07";"";"";"UO_0000065";"16.88";"0.31";"2.43";"13.91";"0";"CHEMBL856548";"Binding activity against human MCH-R1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137269";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL385539";"";"None";"521.08";"2";"5.18";"10";"CN1CCN(CCCN(c2nc3cc(F)c(Cl)cc3[nH]2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)C[C@@H]3C2)CC1";"Ki";"'='";"6.2";"nM";"8.21";"";"";"UO_0000065";"15.75";"0.30";"3.03";"13.20";"0";"CHEMBL856550";"Binding activity against human MCH-R1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137267";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL216372";"";"None";"387.45";"1";"5.83";"6-substituted-4-aminoquinoline 11";"CCCc1cc(N)c2cc(NCCCc3ccc(C(F)(F)F)cc3)ccc2n1";"IC50";"'='";"180.0";"nM";"6.75";"";"";"UO_0000065";"17.41";"0.33";"0.91";"13.24";"0";"CHEMBL856552";"Displacement of 125I-[Phe13,Tyr19]-MCH from human MCH-R1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137266";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL216324";"";"None";"385.39";"1";"5.05";"2-substituted-4-aminoquinoline 2";"CCc1cc(N)c2cc(NC(=O)/C=C/c3ccc(C(F)(F)F)cc3)ccc2n1";"IC50";"'='";"1.2";"nM";"8.92";"";"";"UO_0000065";"23.15";"0.44";"3.87";"13.12";"0";"CHEMBL856552";"Displacement of 125I-[Phe13,Tyr19]-MCH from human MCH-R1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137266";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL213873";"";"None";"467.54";"1";"6.85";"4-substituted quinoline 12";"CCCc1cc(N2CCCCC2)c2cc(NC(=O)/C=C/c3ccc(C(F)(F)F)cc3)ccc2n1";"IC50";"'>'";"4000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL856552";"Displacement of 125I-[Phe13,Tyr19]-MCH from human MCH-R1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137266";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL385389";"";"None";"376.42";"0";"4.33";"cinnamyl carboxamide 19";"CCCc1cc(N)c2cc(NC(=O)/C=C/c3ccc([N+](=O)[O-])cc3)ccc2n1";"EC50";"'='";"310.0";"nM";"6.51";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL856554";"Stimulation of IP3-coupled mobilization of calcium in HEK293 cells expressing MCH-R1";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137266";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3307715";"";"";""
"CHEMBL267319";"";"None";"429.49";"1";"5.84";"1";"CCCc1cc(N(C)C)c2cc(NC(=O)CCc3ccc(C(F)(F)F)cc3)ccc2n1";"IC50";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"18.44";"0.35";"2.08";"17.51";"0";"CHEMBL856555";"Displacement of 125I-[Phe13,Tyr19]-MCH from human MCH-R1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137268";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL216454";"";"None";"443.51";"1";"6.45";"2-aminoquinoline-6-carboxamide 7";"CCCN(CCC)c1ccc2cc(NC(=O)CCc3ccc(C(F)(F)F)cc3)ccc2n1";"IC50";"'='";"490.0";"nM";"6.31";"";"";"UO_0000065";"14.23";"0.27";"-0.14";"13.95";"0";"CHEMBL856555";"Displacement of 125I-[Phe13,Tyr19]-MCH from human MCH-R1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137268";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL216068";"";"None";"490.60";"0";"4.28";"20";"CN1CCN(CCCN(c2nc3cc(F)c(F)cc3[nH]2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)C[C@H]23)CC1";"Ki";"'='";"20.7";"nM";"7.68";"";"";"UO_0000065";"15.66";"0.29";"3.40";"12.36";"0";"CHEMBL856550";"Binding activity against human MCH-R1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137267";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL385957";"";"None";"415.92";"1";"6.34";"6-substituted-4-aminoquinoline 3";"CCCc1cc(N)c2cc(NC(=O)c3ccc(-c4ccc(Cl)cc4)cc3)ccc2n1";"IC50";"'='";"0.7";"nM";"9.15";"";"";"UO_0000065";"22.01";"0.42";"2.81";"13.46";"0";"CHEMBL856552";"Displacement of 125I-[Phe13,Tyr19]-MCH from human MCH-R1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137266";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL215965";"";"None";"387.53";"1";"5.72";"cinnamyl carboxamide 14";"CCCc1cc(N)c2cc(NC(=O)/C=C/c3ccc(C(C)(C)C)cc3)ccc2n1";"EC50";"'='";"910.0";"nM";"6.04";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL856554";"Stimulation of IP3-coupled mobilization of calcium in HEK293 cells expressing MCH-R1";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137266";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3307715";"";"";""
"CHEMBL214888";"";"None";"421.97";"1";"6.34";"6-substituted-4-aminoquinoline 4";"CCCc1cc(N)c2cc(NC(=O)C3CCC(c4ccc(Cl)cc4)CC3)ccc2n1";"EC50";"'='";"370.0";"nM";"6.43";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL856554";"Stimulation of IP3-coupled mobilization of calcium in HEK293 cells expressing MCH-R1";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137266";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3307715";"";"";""
"CHEMBL384547";"";"None";"411.43";"1";"5.76";"2-substituted-4-aminoquinoline 10";"Nc1cc(C2CCC2)nc2ccc(NC(=O)/C=C/c3ccc(C(F)(F)F)cc3)cc12";"EC50";"'='";"250.0";"nM";"6.60";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL856554";"Stimulation of IP3-coupled mobilization of calcium in HEK293 cells expressing MCH-R1";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137266";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3307715";"";"";""
"CHEMBL386320";"";"None";"439.48";"1";"6.54";"2-substituted-4-aminoquinoline 12";"Nc1cc(C2CCCCC2)nc2ccc(NC(=O)/C=C/c3ccc(C(F)(F)F)cc3)cc12";"EC50";"'='";"96.0";"nM";"7.02";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL856554";"Stimulation of IP3-coupled mobilization of calcium in HEK293 cells expressing MCH-R1";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137266";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3307715";"";"";""
"CHEMBL386727";"";"None";"399.42";"1";"5.44";"4-substituted quinoline 1";"CCCc1cc(N)c2cc(NC(=O)/C=C/c3ccc(C(F)(F)F)cc3)ccc2n1";"EC50";"'='";"60.0";"nM";"7.22";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL856554";"Stimulation of IP3-coupled mobilization of calcium in HEK293 cells expressing MCH-R1";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137266";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3307715";"";"";""
"CHEMBL217061";"";"None";"427.47";"1";"6.29";"4-substituted quinoline 5";"CCCc1cc(NCC)c2cc(NC(=O)/C=C/c3ccc(C(F)(F)F)cc3)ccc2n1";"EC50";"'='";"340.0";"nM";"6.47";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL856554";"Stimulation of IP3-coupled mobilization of calcium in HEK293 cells expressing MCH-R1";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137266";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3307715";"";"";""
"CHEMBL217480";"";"None";"453.51";"1";"6.82";"4-substituted quinoline 7";"CCCc1cc(NC2CCC2)c2cc(NC(=O)/C=C/c3ccc(C(F)(F)F)cc3)ccc2n1";"EC50";"'='";"270.0";"nM";"6.57";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL856554";"Stimulation of IP3-coupled mobilization of calcium in HEK293 cells expressing MCH-R1";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137266";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3307715";"";"";""
